"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"11","1016.2","...","1018.5","2019-01-11 08:45","1013.5","2019-01-11 14:23","22.2","24.7","2019-01-11 10:37","19.4","2019-01-11 04:11","...","X","99","2019-01-11 00:01","2.2","114","5.9","117","2019-01-11 13:42","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1016.9","...","1019.1","2019-01-12 23:13","1015.0","2019-01-12 03:46","20.7","22.8","2019-01-12 10:32","19.1","2019-01-12 21:31","...","X","99","2019-01-12 00:01","3.6","220","10.9","26","2019-01-12 17:27","8.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1018.3","...","1019.7","2019-01-13 09:07","1016.6","2019-01-13 13:50","19.8","21.3","2019-01-13 13:03","18.4","2019-01-13 23:32","...","X","99","2019-01-13 00:01","2.7","10","8.4","19","2019-01-13 12:30","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1018.3","...","1020.9","2019-01-14 08:47","1016.3","2019-01-14 14:36","19.1","21.0","2019-01-14 15:47","17.9","2019-01-14 01:31","...","X","99","2019-01-14 00:01","2.2","4","9.4","1","2019-01-14 05:55","1.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1016.8","...","1018.6","2019-01-15 08:46","1014.4","2019-01-15 14:28","20.6","24.3","2019-01-15 12:02","17.6","2019-01-15 04:42","...","X","89","2019-01-15 12:06","2.4","229","12.8","13","2019-01-15 23:01","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1018.4","...","1020.4","2019-01-16 08:58","1016.7","2019-01-16 14:06","19.4","21.7","2019-01-16 00:33","17.6","2019-01-16 21:21","...","X","99","2019-01-16 00:01","5.3","27","14.8","13","2019-01-16 03:09","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1020.0","...","1023.3","2019-01-17 21:58","1017.3","2019-01-17 04:10","18.9","20.4","2019-01-17 09:28","17.9","2019-01-17 23:42","...","X","95","2019-01-17 23:58","6.9","33","15.5","38","2019-01-17 12:07","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1022.3","...","1025.3","2019-01-18 08:58","1019.9","2019-01-18 14:53","18.3","20.4","2019-01-18 11:30","16.5","2019-01-18 23:41","...","X","55","2019-01-18 14:16","2.6","211","11.3","18","2019-01-18 00:08","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","1019.0","...","1021.3","2019-01-19 00:01","1017.0","2019-01-19 14:53","18.8","22.1","2019-01-19 12:53","15.7","2019-01-19 05:32","...","X","65","2019-01-19 12:50","2.2","220","6.0","219","2019-01-19 07:54","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","1018.1","...","1020.1","2019-01-20 21:57","1016.6","2019-01-20 13:48","19.2","22.8","2019-01-20 11:27","17.6","2019-01-20 06:31","...","X","99","2019-01-20 00:01","4.1","21","16.3","44","2019-01-20 19:53","3.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","1019.8","...","1021.9","2019-01-21 09:40","1018.1","2019-01-21 14:33","17.6","19.2","2019-01-21 00:03","16.4","2019-01-21 08:41","...","X","99","2019-01-21 00:01","2.2","1","13.3","18","2019-01-21 02:11","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","1019.0","...","1020.9","2019-01-22 21:57","1017.5","2019-01-22 13:54","16.4","18.5","2019-01-22 10:03","14.5","2019-01-22 22:31","...","X","99","2019-01-22 00:01","3.4","231","13.4","20","2019-01-22 15:28","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","1019.3","...","1021.2","2019-01-23 09:17","1017.8","2019-01-23 14:50","16.7","19.7","2019-01-23 12:35","14.3","2019-01-23 02:12","...","X","82","2019-01-23 13:19","2.2","232","6.9","45","2019-01-23 12:09","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","1019.2","...","1020.9","2019-01-24 09:16","1017.9","2019-01-24 15:02","17.7","20.8","2019-01-24 11:36","14.7","2019-01-24 06:01","...","X","96","2019-01-24 11:30","2.9","45","9.8","53","2019-01-24 12:31","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","1019.1","...","1020.9","2019-01-25 21:53","1016.8","2019-01-25 13:57","18.3","21.7","2019-01-25 12:04","15.0","2019-01-25 05:52","...","X","99","2019-01-25 00:01","3.1","37","10.5","41","2019-01-25 22:15","8.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"26","1022.6","...","1024.7","2019-01-26 22:19","1020.1","2019-01-26 02:50","16.8","19.7","2019-01-26 00:06","13.6","2019-01-26 23:12","...","X","70","2019-01-26 12:12","6.3","27","16.5","20","2019-01-26 05:27","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"27","1023.4","...","1026.4","2019-01-27 09:08","1021.2","2019-01-27 23:59","15.5","17.5","2019-01-27 12:06","13.6","2019-01-27 01:51","...","X","96","2019-01-27 11:58","2.0","227","7.8","1","2019-01-27 14:03","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"28","1020.2","...","1021.9","2019-01-28 09:09","1018.1","2019-01-28 15:22","16.9","21.0","2019-01-28 11:20","13.2","2019-01-28 06:11","...","X","90","2019-01-28 11:20","2.0","228","6.1","234","2019-01-28 05:56","11.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"29","1021.3","...","1023.4","2019-01-29 09:04","1019.8","2019-01-29 14:31","17.6","19.7","2019-01-29 12:27","15.3","2019-01-29 03:42","...","X","99","2019-01-29 00:01","1.7","221","7.8","45","2019-01-29 06:23","24.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"30","1019.5","...","1022.1","2019-01-30 09:51","1017.3","2019-01-30 14:57","20.1","24.2","2019-01-30 11:34","16.3","2019-01-30 06:31","...","X","84","2019-01-30 11:25","2.9","210","10.2","149","2019-01-30 13:34","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"31","1017.4","...","1021.5","2019-01-31 23:45","1014.7","2019-01-31 14:46","20.4","25.1","2019-01-31 11:37","16.4","2019-01-31 07:11","...","X","58","2019-01-31 11:24","4.0","22","16.4","11","2019-01-31 20:40","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"01","1022.5","...","1024.6","2019-02-01 09:29","1021.1","2019-02-01 00:07","16.5","17.7","2019-02-01 11:18","15.1","2019-02-01 19:13","...","X","99","2019-02-01 00:01","2.9","20","14.4","14","2019-02-01 00:55","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1018.9","...","1022.2","2019-02-02 00:01","1016.5","2019-02-02 15:36","18.2","21.5","2019-02-02 12:16","14.5","2019-02-02 07:31","...","X","99","2019-02-02 00:01","2.7","143","9.0","143","2019-02-02 12:55","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1016.2","...","1018.5","2019-02-03 09:15","1013.9","2019-02-03 15:40","20.9","25.0","2019-02-03 11:03","17.0","2019-02-03 03:41","...","X","87","2019-02-03 10:53","3.2","145","11.1","160","2019-02-03 15:34","19.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1017.3","...","1020.1","2019-02-04 09:49","1015.2","2019-02-04 03:07","20.2","21.6","2019-02-04 11:46","18.5","2019-02-04 06:43","...","X","99","2019-02-04 00:01","3.2","14","10.8","6","2019-02-04 06:27","11.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1014.3","...","1016.9","2019-02-05 00:08","1011.9","2019-02-05 14:49","20.2","23.5","2019-02-05 12:23","17.9","2019-02-05 06:41","...","X","99","2019-02-05 00:01","2.0","239","6.3","68","2019-02-05 12:26","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1013.4","...","1015.7","2019-02-06 08:28","1011.1","2019-02-06 15:31","21.4","24.6","2019-02-06 10:45","17.9","2019-02-06 07:05","...","X","99","2019-02-06 00:01","3.1","124","10.9","131","2019-02-06 14:21","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1013.2","...","1015.2","2019-02-07 09:37","1011.6","2019-02-07 14:24","21.2","26.1","2019-02-07 10:52","16.9","2019-02-07 07:13","...","X","88","2019-02-07 10:52","3.0","27","10.9","36","2019-02-07 23:21","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1015.5","...","1017.8","2019-02-08 09:39","1014.1","2019-02-08 15:02","19.5","20.8","2019-02-08 09:51","17.6","2019-02-08 23:31","...","X","99","2019-02-08 00:01","2.5","25","12.1","43","2019-02-08 00:12","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1017.9","...","1020.6","2019-02-09 22:00","1015.5","2019-02-09 00:01","19.4","22.2","2019-02-09 12:00","17.0","2019-02-09 04:41","...","X","99","2019-02-09 00:01","3.3","26","10.6","26","2019-02-09 16:26","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1021.1","...","1022.7","2019-02-10 09:00","1019.3","2019-02-10 03:21","19.8","21.7","2019-02-10 13:01","17.7","2019-02-10 07:31","...","X","99","2019-02-10 00:01","1.7","242","10.0","19","2019-02-10 01:07","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","1023.6","...","1025.8","2019-02-11 20:42","1021.1","2019-02-11 03:14","19.2","21.0","2019-02-11 12:10","17.5","2019-02-11 20:41","...","X","99","2019-02-11 00:01","3.0","40","11.7","44","2019-02-11 09:44","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1022.3","...","1024.8","2019-02-12 00:01","1020.1","2019-02-12 15:23","20.4","23.9","2019-02-12 13:35","17.2","2019-02-12 05:51","...","X","99","2019-02-12 00:01","2.3","224","6.1","46","2019-02-12 12:16","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1020.6","...","1021.9","2019-02-13 09:05","1019.0","2019-02-13 14:28","19.7","22.6","2019-02-13 09:12","18.1","2019-02-13 18:31","...","X","99","2019-02-13 00:01","3.2","40","10.2","39","2019-02-13 14:23","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1019.6","...","1021.3","2019-02-14 09:09","1018.0","2019-02-14 14:30","20.4","24.0","2019-02-14 13:10","17.8","2019-02-14 05:52","...","X","99","2019-02-14 00:01","2.8","28","9.5","24","2019-02-14 15:00","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1017.9","...","1020.0","2019-02-15 08:58","1015.1","2019-02-15 15:22","21.3","24.8","2019-02-15 13:45","17.3","2019-02-15 07:22","...","X","99","2019-02-15 00:01","2.3","63","7.6","118","2019-02-15 14:10","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1017.5","...","1019.4","2019-02-16 08:43","1015.7","2019-02-16 15:04","19.9","21.8","2019-02-16 11:59","18.2","2019-02-16 23:51","...","X","99","2019-02-16 00:01","3.2","26","10.4","34","2019-02-16 18:56","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1018.4","...","1020.6","2019-02-17 09:44","1016.7","2019-02-17 03:02","18.9","20.1","2019-02-17 14:24","17.5","2019-02-17 06:21","...","X","99","2019-02-17 00:01","1.7","5","8.2","22","2019-02-17 07:39","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1014.3","...","1017.9","2019-02-18 00:01","1011.8","2019-02-18 14:40","21.0","24.8","2019-02-18 17:00","17.8","2019-02-18 04:41","...","X","99","2019-02-18 00:01","2.5","213","10.4","131","2019-02-18 13:11","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","1015.8","...","1019.2","2019-02-19 22:28","1014.9","2019-02-19 15:40","22.0","25.9","2019-02-19 13:53","22.2","2019-02-19 21:37","...","X","99","2019-02-19 12:51","3.1","16","8.0","66","2019-02-19 13:55","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","1017.8","...","1020.0","2019-02-20 09:28","1016.0","2019-02-20 14:50","23.2","26.3","2019-02-20 11:51","20.5","2019-02-20 05:41","...","X","99","2019-02-20 00:01","2.1","124","6.5","118","2019-02-20 12:44","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","1016.1","...","1018.7","2019-02-21 08:34","1014.0","2019-02-21 15:04","22.1","24.4","2019-02-21 10:42","20.1","2019-02-21 05:51","...","X","99","2019-02-21 00:01","1.6","271","7.0","24","2019-02-21 13:30","1.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","1015.1","...","1018.5","2019-02-22 23:19","1013.0","2019-02-22 02:54","20.3","23.4","2019-02-22 11:50","17.2","2019-02-22 21:37","...","X","99","2019-02-22 00:01","3.9","41","12.5","49","2019-02-22 21:00","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","1017.5","...","1019.4","2019-02-23 09:06","1015.3","2019-02-23 15:06","16.5","17.6","2019-02-23 00:01","15.3","2019-02-23 21:16","...","X","99","2019-02-23 00:01","2.8","7","10.9","15","2019-02-23 04:36","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","1015.1","...","1017.9","2019-02-24 00:10","1012.9","2019-02-24 14:35","17.5","19.1","2019-02-24 13:08","15.6","2019-02-24 00:01","...","X","99","2019-02-24 00:01","1.5","226","5.2","16","2019-02-24 13:16","4.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","1015.6","...","1017.6","2019-02-25 21:39","1013.7","2019-02-25 03:26","18.8","20.4","2019-02-25 11:58","17.9","2019-02-25 01:36","...","X","99","2019-02-25 00:01","1.5","2","5.5","56","2019-02-25 00:44","4.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"26","1016.8","...","1016.7","2019-02-26 20:18","1015.7","2019-02-26 23:04","19.5","20.5","2019-02-26 18:00","18.7","2019-02-26 23:06","...","90","80","2019-02-26 18:00","2.5","43","5.4","201","2019-02-26 23:32","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"27","1013.7","...","1016.5","2019-02-27 08:11","1011.2","2019-02-27 15:40","21.8","25.2","2019-02-27 11:56","17.2","2019-02-27 06:06","...","83","59","2019-02-27 10:30","2.7","134","8.6","122","2019-02-27 14:22","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"28","1014.2","...","1017.1","2019-02-28 22:07","1011.8","2019-02-28 02:52","20.2","22.4","2019-02-28 00:19","18.5","2019-02-28 23:36","...","91","81","2019-02-28 07:17","2.7","16","8.7","21","2019-02-28 14:04","X","...","...","...","...","...","...","...","...","...","...","...","...","..."
"01","1015.6","...","1017.8","2019-03-01 08:35","1013.7","2019-03-01 14:51","20.7","23.8","2019-03-01 12:58","18.2","2019-03-01 01:16","...","87","68","2019-03-01 11:07","1.6","8","5.8","49","2019-03-01 13:52","X","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1011.1","...","1014.4","2019-03-02 00:01","1008.6","2019-03-02 14:45","22.1","25.2","2019-03-02 12:25","17.7","2019-03-02 05:56","...","86","67","2019-03-02 10:08","2.9","132","9.6","124","2019-03-02 13:43","X","...","...","...","...","...","...","...","...","...","...","...","...","..."
"03","1008.3","...","1011.2","2019-03-03 21:18","1005.9","2019-03-03 14:34","21.8","26.7","2019-03-03 10:16","19.2","2019-03-03 23:51","...","84","56","2019-03-03 10:05","2.9","213","12.3","43","2019-03-03 14:34","X","...","...","...","...","...","...","...","...","...","...","...","...","..."
"04","1014.8","...","1018.1","2019-03-04 21:22","1010.8","2019-03-04 00:34","19.4","21.0","2019-03-04 09:58","17.3","2019-03-04 21:26","...","83","70","2019-03-04 14:09","2.5","34","10.2","31","2019-03-04 09:33","X","...","...","...","...","...","...","...","...","...","...","...","...","..."
"05","1013.1","...","1017.4","2019-03-05 00:01","1009.3","2019-03-05 19:58","20.4","24.3","2019-03-05 14:06","16.7","2019-03-05 03:26","...","85","65","2019-03-05 14:03","2.1","217","11.2","166","2019-03-05 15:07","X","...","...","...","...","...","...","...","...","...","...","...","...","..."
"06","1012.0","...","1016.8","2019-03-06 22:16","1008.3","2019-03-06 04:13","19.9","24.6","2019-03-06 11:10","16.5","2019-03-06 23:56","...","87","69","2019-03-06 12:47","3.2","220","12.6","20","2019-03-06 17:20","X","...","...","...","...","...","...","...","...","...","...","...","...","..."
"07","1018.0","...","1020.3","2019-03-07 20:58","1015.4","2019-03-07 03:12","15.8","16.7","2019-03-07 00:01","14.0","2019-03-07 23:56","...","89","77","2019-03-07 16:23","2.2","1","8.9","23","2019-03-07 16:52","X","...","...","...","...","...","...","...","...","...","...","...","...","..."
"08","1017.4","...","1020.0","2019-03-08 07:28","1015.3","2019-03-08 18:08","16.5","20.6","2019-03-08 16:16","13.6","2019-03-08 01:21","...","89","68","2019-03-08 14:59","1.9","216","4.5","204","2019-03-08 23:55","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"09","1010.5","...","1015.5","2019-03-09 00:01","1007.0","2019-03-09 15:16","18.9","21.6","2019-03-09 13:45","16.4","2019-03-09 03:51","...","94","79","2019-03-09 13:47","2.3","219","6.1","238","2019-03-09 04:56","13.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"10","1010.2","...","1014.4","2019-03-10 22:46","1007.0","2019-03-10 02:31","19.2","21.4","2019-03-10 09:31","16.7","2019-03-10 23:41","...","91","77","2019-03-10 22:51","2.7","203","9.8","21","2019-03-10 21:24","13.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"11","1013.7","...","1015.6","2019-03-11 10:19","1011.8","2019-03-11 14:12","17.1","18.7","2019-03-11 13:51","16.0","2019-03-11 03:06","...","85","70","2019-03-11 14:53","1.9","236","5.4","224","2019-03-11 07:05","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"12","1016.2","...","1018.3","2019-03-12 21:33","1014.2","2019-03-12 14:07","19.3","22.7","2019-03-12 10:49","16.3","2019-03-12 06:26","...","70","46","2019-03-12 10:57","2.2","225","6.1","230","2019-03-12 08:46","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"13","1019.8","...","...","...","...","...","17.9","...","...","...","...","...","86","...","...","2.8","131","...","...","...","6.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"14","1018.2","...","1021.9","2019-03-14 00:01","1015.4","2019-03-14 14:01","20.2","24.4","2019-03-14 12:47","16.6","2019-03-14 00:02","...","80","57","2019-03-14 12:36","2.4","147","8.0","180","2019-03-14 11:28","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"15","1019.4","...","1022.3","2019-03-15 20:53","1017.9","2019-03-15 14:51","18.7","19.6","2019-03-15 13:11","16.0","2019-03-15 23:56","...","75","44","2019-03-15 19:15","3.5","29","12.2","40","2019-03-15 13:39","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"16","1020.6","...","1022.8","2019-03-16 08:22","1018.5","2019-03-16 14:36","17.9","21.6","2019-03-16 12:41","15.1","2019-03-16 02:51","...","64","40","2019-03-16 12:45","3.2","218","9.3","244","2019-03-16 19:46","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"17","1017.8","...","1020.0","2019-03-17 09:32","1015.8","2019-03-17 15:17","20.1","23.8","2019-03-17 12:42","16.0","2019-03-17 06:26","...","76","48","2019-03-17 10:41","2.7","65","7.3","36","2019-03-17 15:07","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"18","1014.0","...","1016.7","2019-03-18 00:09","1011.9","2019-03-18 15:56","21.5","25.9","2019-03-18 11:15","17.2","2019-03-18 05:02","...","81","52","2019-03-18 10:48","2.5","225","8.0","124","2019-03-18 13:33","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"19","1015.0","...","1016.7","2019-03-19 21:21","1012.5","2019-03-19 03:43","20.7","22.5","2019-03-19 08:44","19.6","2019-03-19 23:11","...","92","80","2019-03-19 10:27","1.9","9","8.1","19","2019-03-19 11:19","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"20","1011.6","...","1015.7","2019-03-20 00:01","1008.3","2019-03-20 15:22","22.7","27.1","2019-03-20 12:06","17.9","2019-03-20 05:42","...","85","63","2019-03-20 12:04","3.0","214","11.4","116","2019-03-20 13:48","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"21","1009.1","...","1010.9","2019-03-21 07:18","1006.5","2019-03-21 15:00","23.7","27.4","2019-03-21 10:04","19.0","2019-03-21 06:11","...","84","66","2019-03-21 10:02","2.6","213","9.9","144","2019-03-21 12:49","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"22","1012.4","...","1015.6","2019-03-23 00:00","1009.4","2019-03-22 03:12","22.7","24.6","2019-03-22 01:52","20.5","2019-03-22 20:26","...","80","67","2019-03-22 03:51","4.1","29","11.7","44","2019-03-22 10:52","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"23","1018.0","...","1021.1","2019-03-23 21:17","1014.7","2019-03-23 02:36","19.0","21.2","2019-03-23 00:01","17.8","2019-03-23 21:21","...","74","65","2019-03-23 20:53","6.5","26","15.0","12","2019-03-23 18:00","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"24","1018.4","...","1020.9","2019-03-24 08:06","1016.2","2019-03-24 16:47","18.1","20.2","2019-03-24 14:30","16.3","2019-03-24 06:36","...","78","64","2019-03-24 02:15","1.8","213","11.9","24","2019-03-24 00:12","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"25","1014.2","...","1017.1","2019-03-25 23:47","1012.1","2019-03-25 13:58","20.7","24.6","2019-03-25 10:15","16.4","2019-03-25 05:26","...","80","61","2019-03-25 11:58","2.4","18","8.3","17","2019-03-25 15:19","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"26","1018.9","...","1020.5","2019-03-26 08:27","1016.8","2019-03-26 00:53","19.8","21.5","2019-03-26 12:09","17.8","2019-03-26 05:26","...","89","76","2019-03-26 11:52","1.6","3","5.2","22","2019-03-26 14:01","2.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"27","1015.6","...","1019.2","2019-03-27 00:01","1012.5","2019-03-27 23:56","22.1","25.1","2019-03-27 10:32","18.5","2019-03-27 04:31","...","85","66","2019-03-27 10:19","2.7","136","9.2","137","2019-03-27 12:56","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"28","1009.1","...","1012.5","2019-03-28 00:01","1005.7","2019-03-28 15:35","23.6","27.7","2019-03-28 13:22","18.5","2019-03-28 06:13","...","83","57","2019-03-28 10:32","2.9","149","10.8","130","2019-03-28 12:20","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"29","1007.7","...","1010.5","2019-03-29 22:18","1005.6","2019-03-29 03:17","23.5","26.6","2019-03-29 12:50","20.3","2019-03-29 05:43","...","84","63","2019-03-29 03:29","2.7","78","6.4","38","2019-03-29 19:41","6.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"30","1013.0","...","1015.9","2019-03-30 22:19","1010.3","2019-03-30 00:01","21.8","23.8","2019-03-30 13:08","20.1","2019-03-30 06:46","...","81","66","2019-03-30 13:14","2.5","28","13.9","20","2019-03-30 01:31","3.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"31","1018.5","...","1021.4","2019-03-31 21:21","1015.6","2019-03-31 00:03","20.3","21.7","2019-03-31 13:03","18.6","2019-03-31 23:36","...","79","66","2019-03-31 08:43","4.6","19","11.4","24","2019-03-31 16:54","1.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
"01","1020.8","...","1022.4","2019-04-01 08:42","1019.4","2019-04-01 02:46","18.5","20.2","2019-04-01 11:09","17.1","2019-04-01 21:56","...","81","70","2019-04-01 11:01","2.8","3","10.6","12","2019-04-01 16:34","0.5","...","...","...","...","...","...","...","...","...","...","...","...","..."
"02","1017.8","...","1021.0","2019-04-02 00:01","1015.0","2019-04-02 15:41","19.8","22.4","2019-04-02 13:22","16.7","2019-04-02 02:56","...","84","68","2019-04-02 14:21","1.7","222","5.3","95","2019-04-02 13:33","0.0","...","...","...","...","...","...","...","...","...","...","...","...","..."
